State,Date,Retail_and_recreation_percent_change_from_baseline,Grocery_and_pharmacy_percent_change_from_baseline,Parks_percent_change_from_baseline,Workplaces_percent_change_from_baseline,Transit_stations_percent_change_from_baseline,Residential_percent_change_from_baseline
Alabama,7-Dec,-7.025641026,-2.325,-18.46666667,-18.02941176,-16.22727273,5.238095238
Alabama,8-Dec,-7.076923077,-3.186046512,-13.58333333,-16.52941176,-13.9047619,5.170731707
Alabama,9-Dec,-5,0.170731707,-3.153846154,-18.23529412,-11.38095238,5.162790698
Alabama,10-Dec,-7.825,2.476190476,-3.357142857,-17.58823529,-11.71428571,5.452380952
Alabama,11-Dec,-10,-4.787234043,0.75,-17.75,-15.81818182,6.414634146
Alabama,12-Dec,-10.79069767,-1.526315789,-5.625,-6.056603774,-15.5,4.2
Alabama,13-Dec,-9.552631579,-0.558823529,-3.285714286,-13.82,-13.33333333,3.866666667
Alabama,14-Dec,-8.128205128,-1.609756098,-26.8125,-18.58823529,-15.45454545,6.756097561
Alabama,15-Dec,-4.666666667,1.071428571,-17.25,-18.97058824,-12.28571429,6.047619048
Alabama,16-Dec,-4.947368421,1.024390244,-27.35714286,-20.01470588,-11.42857143,7.853658537
Alabama,17-Dec,-6.25,4.666666667,-20.625,-20.52941176,-9.857142857,7.19047619
Alabama,18-Dec,-8.022222222,-2.553191489,-10.9375,-21.45588235,-9.333333333,7.682926829
Alabama,19-Dec,-7.209302326,5.315789474,-5.714285714,-5.264150943,0.842105263,2.533333333
Alabama,20-Dec,-6.473684211,1.088235294,-14.6,-13.86,-4.9,3.933333333
Alabama,21-Dec,4.081081081,6.829268293,-5.133333333,-26.35294118,-6.333333333,6.634146341
Alabama,22-Dec,9.473684211,14.13953488,-0.083333333,-28.14705882,-3.619047619,6.43902439
Alabama,23-Dec,24.36111111,35.825,-2.583333333,-31.77941176,3.142857143,5.772727273
Alabama,24-Dec,-6.45,37.2195122,-32.8125,-62.05882353,-27.34782609,16.24390244
Alabama,25-Dec,-86.34883721,-68.90243902,-41.875,-81.26153846,-44.375,26.64102564
Alabama,26-Dec,-20.86046512,-12.52631579,-13.6,-27.29090909,-17.1,7.566666667
Alabama,27-Dec,-16.78947368,-12,-1.5,-20.29411765,3.35,5.6
Alabama,28-Dec,-6.263157895,-4.341463415,-10,-36.04411765,-9.454545455,11.26829268
Alabama,29-Dec,-5.076923077,-2.837209302,1.545454545,-36.19117647,-8.636363636,10.95121951
Alabama,30-Dec,5,7.365853659,12,-36.19117647,-5.761904762,9.804878049
Alabama,31-Dec,8.657894737,32.97619048,-16,-45.73529412,-20.09090909,11.63414634
Alaska,15-Feb,6.375,0.833333333,12.5,-0.5,2.25,-0.25
Alaska,16-Feb,10,4.166666667,36,0.833333333,2.5,-1.25
Alaska,17-Feb,0,-2,3.5,-31.30769231,-0.25,7.4
Alaska,18-Feb,-2.125,-2.833333333,-9,-0.181818182,5,1.833333333
Alaska,19-Feb,-4.625,-4.5,-3.5,-0.090909091,3.75,2
Alaska,20-Feb,0.5,1.833333333,2,3.636363636,2.5,0
Alaska,21-Feb,-0.25,-4.428571429,-2.5,5.363636364,9.75,0
Alaska,22-Feb,6.125,-0.428571429,12.5,2.666666667,1.5,-1
Alaska,23-Feb,7.125,3.333333333,23.5,1.5,-2,-1
Alaska,24-Feb,0.625,0.166666667,3,3.090909091,5,-0.333333333
Alaska,25-Feb,2.25,-2.333333333,2,1.909090909,0.25,-0.166666667
Alaska,26-Feb,8.25,3.833333333,5,2.181818182,1.75,-0.5
Alaska,27-Feb,8,4.666666667,14.5,2.333333333,8,-0.833333333
Alaska,28-Feb,11,0.375,15,5.272727273,3.75,-1.666666667
Alaska,29-Feb,11.5,6.166666667,9,5.333333333,7,-1.75
Alaska,1-Mar,13.75,11,-3.666666667,6.333333333,10.25,-1.5
Alaska,2-Mar,8.25,4.666666667,6.5,2.272727273,5.75,-0.333333333
Alaska,3-Mar,14.375,8.166666667,-5,3.545454545,4.25,-0.5
Alaska,4-Mar,8.875,6.166666667,3,1.636363636,8.25,0
Alaska,5-Mar,9.25,5.5,6,-0.090909091,3.25,-0.166666667
Alaska,6-Mar,7.625,0.428571429,6,2.363636364,9.75,0.333333333
Alaska,7-Mar,16.25,7.166666667,18,2.5,2.333333333,-1
Alaska,8-Mar,8.5,4.666666667,33.5,1.5,6.25,-1
Alaska,9-Mar,3.875,3.166666667,7,-4.454545455,5.5,1.666666667
Alaska,10-Mar,11.25,5.833333333,9.5,-3.272727273,2.25,1.833333333
Alaska,11-Mar,11.875,8,13,-4.090909091,2.5,1.666666667
Alaska,12-Mar,15.75,18.83333333,15.5,-4.909090909,1.25,1.666666667
Alaska,13-Mar,6.375,17,11,-10,0.5,3.2
Alaska,14-Mar,6.5,17.83333333,30,-3.142857143,-1.5,1
Alaska,15-Mar,8.25,13.16666667,60,-0.333333333,-0.75,0.5
Alaska,16-Mar,3.375,17,29.5,-10,-7,3.4
Alaska,17-Mar,-6.875,7.5,5.5,-12.75,-14,6.6
Alaska,18-Mar,-14,6,5.5,-17.66666667,-17.25,9.4
Alaska,19-Mar,-26.44444444,3,7,-20.41666667,-20.5,10.6
Alaska,20-Mar,-26.625,-4.625,23.5,-20.91666667,-26,12.2
Alaska,21-Mar,-31.875,-5.857142857,-4.5,-18.33333333,-33.75,8.75
Alaska,22-Mar,-30,-7,86.5,-20.16666667,-37.75,6.5
Alaska,23-Mar,-33.5,-16.71428571,21,-28.91666667,-38.75,13.6
Alaska,24-Mar,-34.25,-12.16666667,18,-32.41666667,-43.5,15.6
Alaska,25-Mar,-41.625,-22,8,-35.23076923,-46.75,17.4
Alaska,26-Mar,-40.125,-20.42857143,38.5,-34.83333333,-46.5,16.6
Alaska,27-Mar,-40.5,-19,0,-33.25,-55,18.4
Alaska,28-Mar,-46.75,-20.125,16.5,-27.125,-56,11.5
Alaska,29-Mar,-50.125,-30.16666667,34.5,-32,-62.5,10.5
Alaska,30-Mar,-41.625,-23.125,20,-41,-54.25,17.2
Alaska,31-Mar,-37.375,-16.16666667,20,-38.08333333,-49.75,17.8
Alaska,1-Apr,-36.375,-14.85714286,0.5,-36.83333333,-48.75,17.8
Alaska,2-Apr,-41.75,-19.66666667,-12.5,-36.92307692,-55.25,19.4
Alaska,3-Apr,-41.125,-19.625,6.5,-35.33333333,-54.25,19.4
Alaska,4-Apr,-42.875,-21.25,21,-32.66666667,-56.75,13
Alaska,5-Apr,-41.5,-19.83333333,43.5,-31.5,-58.25,9.5
Alaska,6-Apr,-36.4,-18.8,3.5,-36.16666667,-54.25,17
Alaska,7-Apr,-36.6,-16.8,1.5,-36.75,-54,17.8
Alaska,8-Apr,-35.6,-14.6,18,-36.75,-55.25,18.2
Alaska,9-Apr,-35,-13.6,22,-36.08333333,-53.75,17.8
Alaska,10-Apr,-37.6,-11.2,29,-35.83333333,-53.25,19
Alaska,11-Apr,-37.6,-5.6,32.5,-32.16666667,-58.5,10.66666667
Alaska,12-Apr,-54.25,-33.4,5,-37.5,-62,10
Alaska,13-Apr,-33.2,-15.8,7,-35.08333333,-55.25,16.2
Alaska,14-Apr,-28.4,-14.4,21.5,-34.16666667,-52.75,17
Alaska,15-Apr,-20.8,-6.2,-7,-34.08333333,-52.25,16.8
Alaska,16-Apr,-25.4,-7.2,5.5,-34.16666667,-48.75,16.8
Alaska,17-Apr,-29.2,-11,-6,-32.25,-47.75,17.2
Alaska,18-Apr,-28.4,-6.4,50.5,-25.71428571,-50,9.75
Alaska,19-Apr,-24,-11.8,56.5,-28.5,-54.75,8
Alaska,20-Apr,-21.8,-9.4,11.5,-33.66666667,-45.5,14.4
Alaska,21-Apr,-24,-10.6,10.5,-33.33333333,-50.25,16
Alaska,22-Apr,-20.2,-8.2,37,-32.33333333,-50.75,15.6
Alaska,23-Apr,-23.4,-7.8,28.5,-32.84615385,-46.5,16
Alaska,24-Apr,-23.8,-7.4,14.66666667,-29.33333333,-49.5,15.6
Alaska,25-Apr,-18.2,1.4,105,-23.28571429,-49.25,7
Alaska,26-Apr,-11.5,-0.8,136.5,-26.16666667,-53.5,5.5
Alaska,27-Apr,-11.25,-3.4,60,-29.83333333,-46,12.2
Alaska,28-Apr,-10.2,-4.2,86,-30.75,-44.75,3.8
Alaska,29-Apr,-7.2,1.6,67.5,-30.41666667,-44.25,13.2
Alaska,30-Apr,-11.6,0.2,50,-30.08333333,-45,13.4
Alaska,1-May,-11.8,6.6,27.66666667,-28.08333333,-39,12
Alaska,2-May,-8,13.4,123.5,-20,-36.5,4.75
Alaska,3-May,-4.25,8,136,-22,-52,4
Alaska,4-May,-5.75,2.8,56,-27.25,-39.75,11
Alaska,5-May,-1,9,98.5,-27.16666667,-39.75,10.8
Alaska,6-May,-0.8,6.8,115.5,-28,-37.5,11
Alaska,7-May,-7,4.4,74,-28.5,-38.75,11.6
Alaska,8-May,-8.2,5.6,37.33333333,-25.83333333,-39.5,11.4
Alaska,9-May,-0.2,25.2,152.5,-18.42857143,-37,2.75
Alaska,10-May,7,26,163,-19,-48.25,1
Alaska,11-May,-3,1.8,70,-25.41666667,-36.75,9.6
Alaska,12-May,-0.4,2.6,124.5,-24.5,-37.25,10.2
Alaska,13-May,5,9.4,138,-24.5,-35.5,9.2
Alaska,14-May,-4.666666667,7.8,53.66666667,-24.83333333,-35.75,9.6
Alaska,15-May,-3,8,80.33333333,-22.41666667,-32.5,7.8
Alaska,16-May,-1.833333333,18.2,162,-14.85714286,-35,1.75
Alaska,17-May,11,15,186,-14.33333333,-41,0
Alaska,18-May,1.5,5.2,80.5,-24.63636364,-34.25,8.4
Alaska,19-May,0.166666667,8.2,91.5,-22.5,-34.5,8.8
Alaska,20-May,4.333333333,13.6,109,-22.75,-31,8.6
Alaska,21-May,0.833333333,13.6,66,-22.66666667,-29.25,9
Alaska,22-May,1.166666667,16,53.33333333,-24.66666667,-28.5,8.2
Alaska,23-May,0.333333333,14.25,120.5,-15.71428571,-30.5,0.5
Alaska,24-May,14.16666667,13.75,106,-16.83333333,-47.75,0.666666667
Alaska,25-May,-9.666666667,5.8,130.5,-59.23076923,-46.75,16.25
Alaska,26-May,5.333333333,11.2,93,-21.41666667,-27,7.8
Alaska,27-May,6.333333333,12.2,159,-20.58333333,-26,6.6
Alaska,28-May,7.666666667,17.2,88.33333333,-21.5,-21.5,6.4
Alaska,29-May,3.333333333,12.6,84.33333333,-17.66666667,-26.5,6.2
Alaska,30-May,5.333333333,12.75,128,-8.285714286,-25,0.5
Alaska,31-May,14.5,15.25,125,-7,-35.25,0.25
Alaska,1-Jun,12,18.6,105.5,-19.63636364,-19.25,5.2
Alaska,2-Jun,9.166666667,16.2,106,-19.66666667,-23,7
Alaska,3-Jun,12.83333333,17,122.5,-19.66666667,-20.25,6.4
Alaska,4-Jun,9,17.2,84.33333333,-20.41666667,-19,6.2
Alaska,5-Jun,6.5,16.2,90.66666667,-19.91666667,-22.25,5
Alaska,6-Jun,10.83333333,17.25,177,-10.14285714,-19.25,-0.5
Alaska,7-Jun,21.83333333,20.5,195,-7.833333333,-28.25,-1.75
Alaska,8-Jun,7.333333333,8.8,63,-19.27272727,-15,6
Alaska,9-Jun,9.833333333,12.4,86,-20.08333333,-24.33333333,7.2
Alaska,10-Jun,15,18.4,155.5,-19.25,-17.75,5.2
Alaska,11-Jun,13.66666667,19,106.3333333,-18.75,-11.5,5
Alaska,12-Jun,10.5,18.8,111.6666667,-20.75,-16.25,4.2
Alaska,13-Jun,14.5,16.25,201.5,-8.285714286,-10.5,-1.75
Alaska,14-Jun,27.5,20.25,243,-8.166666667,-22,-3
Alaska,15-Jun,17.5,16,160.5,-21,-18,4.6
Alaska,16-Jun,14,15.4,153,-20.5,-19,5.6
Alaska,17-Jun,16.16666667,18,122,-20.41666667,-15.75,5.8
Alaska,18-Jun,11,17.4,141.5,-21.41666667,-14.5,5.4
Alaska,19-Jun,8.666666667,14.8,50,-20.91666667,-20.25,5.4
Alaska,20-Jun,10.16666667,16.5,162,-11.57142857,-17.75,-0.25
Alaska,21-Jun,24.16666667,20.75,194,-8.166666667,-21.25,-2.666666667
Alaska,22-Jun,13.16666667,10.2,143.5,-23.91666667,-11.75,5
Alaska,23-Jun,13.66666667,12,118.5,-22.25,-13.5,6.4
Alaska,24-Jun,16.83333333,18.6,133.5,-21.83333333,-15,5.8
Alaska,25-Jun,14,18.8,156,-21.33333333,-9.5,4.8
Alaska,26-Jun,9.333333333,14,123,-19.75,-14.75,4.8
Alaska,27-Jun,13.5,15.5,218.5,-12.57142857,-7.5,-1.75
Alaska,28-Jun,20.33333333,10.75,122,-7.5,-19.5,-0.25
Alaska,29-Jun,15.5,14.8,129.5,-20.72727273,-14.75,4.8
Alaska,30-Jun,22.16666667,21,164.5,-20.16666667,-11,4.8
Alaska,1-Jul,36.33333333,39.2,183,-21,-1.75,3
Alaska,2-Jul,33.16666667,43.2,186,-25.25,-1.25,2.4
Alaska,3-Jul,20.33333333,39.4,226.5,-47.16666667,-16.66666667,6.8
Alaska,4-Jul,-9.5,18.75,232.5,-26.42857143,-18.5,-1.5
Alaska,5-Jul,27.5,16.5,239,-13.33333333,-5.5,-4.75
Alaska,6-Jul,23.33333333,21.4,138.5,-28.63636364,-6.5,5.8
Alaska,7-Jul,20.66666667,20,158,-23.66666667,-9,5.6
Alaska,8-Jul,18,21,57,-22.91666667,-6,7
Alaska,9-Jul,17,21,87,-23.5,-4.25,6
Alaska,10-Jul,13.83333333,17.6,159.5,-22.41666667,-6.666666667,5.2
Alaska,11-Jul,15.5,14,130,-10.28571429,-5.666666667,0.5
Alaska,12-Jul,30.5,18.25,167.5,-7.333333333,-8,-0.75
Alaska,13-Jul,22.66666667,18.6,192,-24.45454545,-1.75,4.2
Alaska,14-Jul,24.5,21.6,197.5,-25.63636364,-4.666666667,4.6
Alaska,15-Jul,27.33333333,28.2,192.5,-23.16666667,-4,4.6
Alaska,16-Jul,22.16666667,27.2,163.5,-23.41666667,-2.25,5
Alaska,17-Jul,15,21.6,73,-22.83333333,-5.25,5.4
Alaska,18-Jul,19.66666667,14.25,176,-11.57142857,-1.75,-0.25
Alaska,19-Jul,34.5,17,159,-7.5,-4.25,-1.5
Alaska,20-Jul,23.83333333,23,165,-24.54545455,-4,4
Alaska,21-Jul,25.83333333,25.6,187,-24.09090909,-8.666666667,4.8
Alaska,22-Jul,23,26.8,115,-22.33333333,-1.25,6
Alaska,23-Jul,23.5,25.6,126.3333333,-22.58333333,3,4.6
Alaska,24-Jul,13,20.4,44.66666667,-22.45454545,-13,7
Alaska,25-Jul,18.5,11.75,135.5,-14.42857143,-5.666666667,0.75
Alaska,26-Jul,38,18.75,253,-11.42857143,-4.25,-2.333333333
Alaska,27-Jul,22.66666667,20.6,182.5,-23.81818182,3.25,4.2
Alaska,28-Jul,22.66666667,20.4,166,-23,-8.333333333,5.2
Alaska,29-Jul,23.16666667,24.4,181.5,-23.75,-3.75,4.6
Alaska,30-Jul,21.5,24.2,160,-23.16666667,-7.666666667,4
Alaska,31-Jul,16.83333333,19.6,85.66666667,-21.75,-7.333333333,4.6
Alaska,1-Aug,15.83333333,18.5,106.5,-13.57142857,-4.666666667,0
Alaska,2-Aug,29.33333333,19.5,158,-10.57142857,4.25,-1.75
Alaska,3-Aug,20.66666667,19.2,144.5,-24.90909091,-1.25,4.6
Alaska,4-Aug,19.66666667,20.6,184,-23.81818182,-2.5,5
Alaska,5-Aug,20,22.2,184,-21,-1.75,4.4
Alaska,6-Aug,12.66666667,18.6,117,-21.5,-1.25,5.8
Alaska,7-Aug,9.5,16,159,-22.63636364,-10.33333333,4.8
Alaska,8-Aug,10,15,165.5,-14.57142857,-0.75,-0.25
Alaska,9-Aug,23.83333333,19.25,216,-10.85714286,-11.5,-1.75
Alaska,10-Aug,14.66666667,12.6,145,-25.45454545,-2.25,4.6
Alaska,11-Aug,12.5,12,100,-23.63636364,-7.25,6
Alaska,12-Aug,14.83333333,18.2,134,-22.5,-7.5,5.2
Alaska,13-Aug,13.83333333,17.8,167,-22.75,-7.25,4
Alaska,14-Aug,9.5,16.8,161.5,-21.63636364,-8,3.6
Alaska,15-Aug,12.66666667,16.5,222.5,-14,-3,-2.25
Alaska,16-Aug,29,20.75,285,-11.85714286,-3,-3.5
Alaska,17-Aug,6.5,6.5,,-28.25,-9,3.2
Alaska,18-Aug,3,6,,-27.75,-17,5.6
Alaska,19-Aug,2.5,8,,-26.75,-14,5
Alaska,20-Aug,0.5,7.5,,-27.75,-11,4.2
Alaska,21-Aug,-3.5,4,,-26.25,-9,3.6
Alaska,22-Aug,-8,6.5,,-14,,-1
Alaska,23-Aug,-0.5,5,,-14,,-0.75
Alaska,24-Aug,-1.5,3,,-26.75,-15,5
Alaska,25-Aug,-2,1,,-27.5,-18,6.2
Alaska,26-Aug,-1,3.5,,-24.75,-16,5.6
Alaska,27-Aug,-4,2.5,,-24.5,-13,5
Alaska,28-Aug,-5.5,2.5,,-25.75,-14,4.8
Alaska,29-Aug,-8,6.5,,-12.5,,0
Alaska,30-Aug,2,5.5,,-12.5,,-0.5
Alaska,31-Aug,0,3.5,,-25,-16,4.8
Alaska,1-Sep,4.5,10,,-25,-15,5
Alaska,2-Sep,0.5,3,,-25.25,-17,5
Alaska,3-Sep,0,5,,-25.5,-16,5
Alaska,4-Sep,-2,4,,-31.5,-14,4.6
Alaska,5-Sep,-4.5,6.5,,-16.5,,-1.5
Alaska,6-Sep,4.5,5,,-18,,-2.25
Alaska,7-Sep,-10.5,-3,,-67.75,-35,14
Alaska,8-Sep,0.5,1.5,,-26,-16,4.4
Alaska,9-Sep,-0.5,1.5,,-23.75,-13,3.8
Alaska,10-Sep,-3.5,1,,-23.75,-18,2.8
Alaska,11-Sep,-0.166666667,3.2,82.33333333,-20.36363636,-8.25,3
Alaska,12-Sep,5.333333333,15,166,-12.57142857,-8,-0.75
Alaska,13-Sep,15.16666667,11.8,184,-8.571428571,-11,-2
Alaska,14-Sep,6.166666667,3.8,111.5,-14.27272727,-9.75,3.4
Alaska,15-Sep,5,5.4,72.5,-14.36363636,-11.75,5.4
Alaska,16-Sep,3,6.2,84,-17.18181818,-9.25,4.8
Alaska,17-Sep,-0.166666667,4.4,74,-16.63636364,-8.5,6
Alaska,18-Sep,0.166666667,2.2,42,-17.45454545,-11.75,5
Alaska,19-Sep,3.833333333,12.2,112.5,-14.28571429,-5.75,1
Alaska,20-Sep,11,7.8,113.5,-8.714285714,-19.25,0
Alaska,21-Sep,3.833333333,2.6,89.5,-16.81818182,-15,4.2
Alaska,22-Sep,1.333333333,0.6,20,-15.27272727,-15.5,6.2
Alaska,23-Sep,0.5,2.6,57.5,-14.83333333,-18.25,7.166666667
Alaska,24-Sep,-3.5,0.4,8,-15.63636364,-19,8
Alaska,25-Sep,-1.666666667,-2.4,24.66666667,-17.27272727,-18.75,6.833333333
Alaska,26-Sep,0.833333333,7.6,84,-10.28571429,-11.5,1.4
Alaska,27-Sep,6.166666667,3.4,105,-9.857142857,-23,1
Alaska,28-Sep,1,-1.6,40,-12.36363636,-17,6.666666667
Alaska,29-Sep,0.666666667,-3,67.5,-13.27272727,-18.25,6.833333333
Alaska,30-Sep,1.833333333,1.4,36,-16,-16,7
Alaska,1-Oct,2.666666667,7.4,16,-13.83333333,-13,5.666666667
Alaska,2-Oct,-2.666666667,0,8.333333333,-14.81818182,-19.25,6.333333333
Alaska,3-Oct,3.166666667,8.6,64,-11.85714286,-11.75,1
Alaska,4-Oct,5.833333333,5,84,-10.57142857,-26.75,1.25
Alaska,5-Oct,1.5,-0.2,72.5,-14.72727273,-16.5,5.5
Alaska,6-Oct,2.5,0,59,-14.25,-17,5.833333333
Alaska,7-Oct,-3,-1.6,39,-14.08333333,-21.5,6.833333333
Alaska,8-Oct,-5.666666667,-2,8,-14.08333333,-19.5,7.5
Alaska,9-Oct,-4.166666667,-2.6,13,-18.25,-25.75,8.833333333
Alaska,10-Oct,-1.333333333,4.2,83,-9.857142857,-21,2.4
Alaska,11-Oct,3.166666667,1.2,74.5,-10.42857143,-30.75,2
Alaska,12-Oct,-2.166666667,-3.2,53.5,-21.90909091,-24.25,9.666666667
Alaska,13-Oct,-3.166666667,-3,50,-15.90909091,-21.25,7.666666667
Alaska,14-Oct,-3.666666667,-0.6,15.5,-15.25,-20.5,8.666666667
Alaska,15-Oct,-5,-1.8,1.666666667,-15.33333333,-17,8.333333333
Alaska,16-Oct,-4.833333333,-2.8,1.666666667,-18.63636364,-22,8.666666667
Alaska,17-Oct,-0.333333333,3.8,9,-11.14285714,-19,3.2
Alaska,18-Oct,-2.5,-1.4,17.5,-9.857142857,-30.75,3.5
Alaska,19-Oct,-1.5,-3.8,24.5,-23.33333333,-22,8.833333333
Alaska,20-Oct,-4.5,-3.8,20,-16.90909091,-17,9.166666667
Alaska,21-Oct,-5.5,-1.8,33.5,-15.72727273,-21.5,9
Alaska,22-Oct,-7.333333333,-3,27,-16.16666667,-17,9.166666667
Alaska,23-Oct,-7,-5.2,-9.666666667,-19,-21.25,9.333333333
Alaska,24-Oct,-5.833333333,3,21,-9.714285714,-16,3.8
Alaska,25-Oct,-4.666666667,-1.4,-0.5,-9.571428571,-31.75,3.5
Alaska,26-Oct,-8.8,-8.2,-5,-16.72727273,-21.25,9.5
Alaska,27-Oct,-6.833333333,-5.4,-16,-17.54545455,-20.5,9.333333333
Alaska,28-Oct,-7.5,-3.4,5.5,-16.25,-22.25,9.166666667
Alaska,29-Oct,-8.166666667,-3.6,-17.66666667,-17.90909091,-23,9.666666667
Alaska,30-Oct,-6.166666667,-3.6,-19.66666667,-21.09090909,-23.75,10
Alaska,31-Oct,-2.166666667,7.6,-9.666666667,-9.285714286,-25.75,3
Alaska,1-Nov,-5.833333333,-1.2,-6.666666667,-11.14285714,-30.25,3.75
Alaska,2-Nov,-9.833333333,-5,-6,-21.27272727,-21.75,10.5
Alaska,3-Nov,3,-0.2,-15.66666667,-21.18181818,-23.5,9.833333333
Alaska,4-Nov,-12.5,-6.4,-26.33333333,-18.83333333,-25.5,11.16666667
Alaska,5-Nov,-12.16666667,-6.4,-29,-20.16666667,-21.75,11
Alaska,6-Nov,-18.83333333,-12.4,-29,-27,-30.5,13.33333333
Alaska,7-Nov,-13,-2,-7,-13.28571429,-26.75,7
Alaska,8-Nov,-15,-12.2,-16.33333333,-13.28571429,-30.75,6
Alaska,9-Nov,-9.166666667,-5.8,0,-22.90909091,-26.25,10.5
Alaska,10-Nov,-7.833333333,-2.6,-25.33333333,-21.90909091,-21.25,11
Alaska,11-Nov,-6.5,-1.6,-24.33333333,-37.53846154,-28,14.83333333
Alaska,12-Nov,-13.16666667,-3.6,-28.66666667,-21.33333333,-23.75,11.16666667
Alaska,13-Nov,-15.33333333,-7.4,-24.66666667,-25.36363636,-28.75,11.83333333
Alaska,14-Nov,-13.5,-2.8,-18.33333333,-14.28571429,-22.75,6.4
Alaska,15-Nov,-9.833333333,-7,28.5,-14.14285714,-28.75,5
Alaska,16-Nov,-12.16666667,-7.6,-8.5,-23.09090909,-21.75,10.5
Alaska,17-Nov,-14.16666667,-8.2,-27.33333333,-23,-28.75,12.33333333
Alaska,18-Nov,-15,-6,-32.33333333,-23.16666667,-25,12.16666667
Alaska,19-Nov,-18.16666667,-8,-32.66666667,-23.41666667,-24.25,12.83333333
Alaska,20-Nov,-17.5,-7.4,-31.33333333,-24.66666667,-28.75,12.83333333
Alaska,21-Nov,-14.33333333,-0.4,2.5,-14.85714286,-23.75,6.6
Alaska,22-Nov,-9.6,-5.8,20.5,-14.28571429,-34.5,5.5
Alaska,23-Nov,-9.166666667,-1.4,-4,-25,-24.75,11.16666667
Alaska,24-Nov,-8,5.6,-25.66666667,-24.83333333,-21.25,11.33333333
Alaska,25-Nov,-1,31.6,-9.5,-29.53846154,-22.5,11.83333333
Alaska,26-Nov,-75.83333333,-34.4,-27.66666667,-74.27272727,-63,24.33333333
Alaska,27-Nov,-21.16666667,-17.4,-25,-52.66666667,-42.25,19.33333333
Alaska,28-Nov,-19.83333333,-11.6,-25,-18.42857143,-33.25,7.6
Alaska,29-Nov,-14.16666667,-12.6,10.5,-15.42857143,-23.5,5.5
Alaska,30-Nov,-9.833333333,-6.6,-7,-23,-22.75,10.66666667
Alaska,1-Dec,-11.33333333,-1,-28,-24.09090909,-29.75,11.83333333
Alaska,2-Dec,-12.5,-3,-13,-21.58333333,-27.5,11.66666667
Alaska,3-Dec,-15.5,-4.8,-24.33333333,-22.91666667,-24.5,11.66666667
Alaska,4-Dec,-14.5,-7.8,-29.75,-24.58333333,-31.75,12.33333333
Alaska,5-Dec,-13.83333333,-1.4,-27,-11.71428571,-25.25,6
Alaska,6-Dec,-11.66666667,-6.8,-6,-13,-40.25,5
Alaska,7-Dec,-11,-6.2,0.5,-22.27272727,-29,10.5
Alaska,8-Dec,-14.16666667,-8,-22.66666667,-20.83333333,-28,11.5
Alaska,9-Dec,-12.66666667,-4,-0.5,-21.66666667,-24,11.33333333
Alaska,10-Dec,-13.5,-4.2,-24.66666667,-21.5,-28.75,11.33333333
Alaska,11-Dec,-16.33333333,-6.4,-26.33333333,-23.5,-28.75,12.33333333
Alaska,12-Dec,-10.16666667,1,-4.5,-14.14285714,-22,6.2
Alaska,13-Dec,-7.833333333,-4,17,-13.42857143,-26.5,5
Alaska,14-Dec,-6.4,-3.4,-7,-21.72727273,-22.75,10.16666667
Alaska,15-Dec,-7,-2,-7,-22.54545455,-22.75,10.66666667
Alaska,16-Dec,-8,0.8,-2.5,-21.91666667,-21,11.16666667
Alaska,17-Dec,-12,-0.6,-28,-22.16666667,-17.5,11.5
Alaska,18-Dec,-11.16666667,-1.2,-19.33333333,-23.66666667,-22.5,12
Alaska,19-Dec,-11.33333333,2.2,3.5,-14.14285714,-11.25,5.6
Alaska,20-Dec,-3.333333333,2.4,21,-13.71428571,-20.75,3.75
Alaska,21-Dec,1.5,10.4,14,-29.83333333,-19.75,9.5
Alaska,22-Dec,-0.333333333,10.8,-30.33333333,-29.91666667,-17.75,11.66666667
Alaska,23-Dec,12.4,31,7.5,-32.30769231,-19.5,11
Alaska,24-Dec,-11.66666667,26.6,-12.66666667,-51.23076923,-30.5,15.83333333
Alaska,25-Dec,-83.2,-72.33333333,-25.33333333,-77,-67.75,27
Alaska,26-Dec,-25.5,-7.6,2.5,-24.42857143,-28,8.6
Alaska,27-Dec,-12,-9.6,27,-16.28571429,-29.5,5.75
Alaska,28-Dec,-7.4,-3,11,-31.33333333,-23.5,12.16666667
Alaska,29-Dec,-10.33333333,-4.8,-12.33333333,-33,-25,13.66666667
Alaska,30-Dec,-3.833333333,7,10.5,-31.75,-25.5,12.66666667
Alaska,31-Dec,0.333333333,24,47,-38.92307692,-28.75,11.66666667
Arizona,15-Feb,5.066666667,3.6875,18.64285714,-1.333333333,10.30769231,-0.25
Arizona,16-Feb,10.73333333,4.8125,32.92857143,-1.8,5.923076923,-0.9
Arizona,17-Feb,5.75,4,32.57142857,-27.875,10,4.5
Arizona,18-Feb,2.733333333,4.25,18.78571429,1.8125,4.384615385,0
Arizona,19-Feb,4.25,3.3125,19.14285714,1.3125,9,-0.357142857
Arizona,20-Feb,7,5.3125,22.42857143,-0.25,6.692307692,0
Arizona,21-Feb,2.133333333,2.125,13.57142857,-0.25,6.538461538,0
Arizona,22-Feb,-6.133333333,-4.875,-34.4,-4.866666667,-5.307692308,2.818181818
Arizona,23-Feb,3.533333333,0.625,-0.285714286,-0.466666667,5,0.1
Arizona,24-Feb,3.533333333,3.875,13.28571429,2.625,7.461538462,0
Arizona,25-Feb,4.2,3.625,10.57142857,2.375,7.230769231,-0.071428571
Arizona,26-Feb,9.4375,6.5,12.21428571,2.25,8.461538462,-1.142857143
