State,Code,Day,daily_vaccinations_per_million
North Carolina,37,2021-04-27,0.6607
North Carolina,37,2021-04-28,0.5896
North Carolina,37,2021-04-29,0.5613
North Carolina,37,2021-04-30,0.5606
North Carolina,37,2021-05-01,0.5828
North Carolina,37,2021-05-02,0.6001
North Carolina,37,2021-05-03,0.5888
North Carolina,37,2021-05-04,0.5624
North Carolina,37,2021-05-05,0.5958
North Carolina,37,2021-05-06,0.5862
North Carolina,37,2021-05-07,0.5421
North Carolina,37,2021-05-08,0.4869
North Carolina,37,2021-05-09,0.4493
North Carolina,37,2021-05-10,0.4411
North Dakota,38,2021-01-13,0.1639
North Dakota,38,2021-01-14,0.2163
North Dakota,38,2021-01-15,0.3031
North Dakota,38,2021-01-16,0.311
North Dakota,38,2021-01-17,0.3157
North Dakota,38,2021-01-18,0.3189
North Dakota,38,2021-01-19,0.3211
North Dakota,38,2021-01-20,0.3173
North Dakota,38,2021-01-21,0.3088
North Dakota,38,2021-01-22,0.3317
North Dakota,38,2021-01-23,0.3757
North Dakota,38,2021-01-24,0.4061
North Dakota,38,2021-01-25,0.3971
North Dakota,38,2021-01-26,0.3534
North Dakota,38,2021-01-27,0.3669
North Dakota,38,2021-01-28,0.39
North Dakota,38,2021-01-29,0.4137
North Dakota,38,2021-01-30,0.4235
North Dakota,38,2021-01-31,0.4637
North Dakota,38,2021-02-01,0.4544
North Dakota,38,2021-02-02,0.4599
North Dakota,38,2021-02-03,0.4938
North Dakota,38,2021-02-04,0.5034
North Dakota,38,2021-02-05,0.4996
North Dakota,38,2021-02-06,0.5465
North Dakota,38,2021-02-07,0.542
North Dakota,38,2021-02-08,0.5679
North Dakota,38,2021-02-09,0.5585
North Dakota,38,2021-02-10,0.4958
North Dakota,38,2021-02-11,0.5009
North Dakota,38,2021-02-12,0.498
North Dakota,38,2021-02-13,0.4393
North Dakota,38,2021-02-14,0.4141
North Dakota,38,2021-02-15,0.401
North Dakota,38,2021-02-16,0.4433
North Dakota,38,2021-02-17,0.4511
North Dakota,38,2021-02-18,0.4337
North Dakota,38,2021-02-19,0.8048
North Dakota,38,2021-02-20,0.8308
North Dakota,38,2021-02-21,0.8528
North Dakota,38,2021-02-22,0.8472
North Dakota,38,2021-02-23,0.8089
North Dakota,38,2021-02-24,0.8571
North Dakota,38,2021-02-25,0.884
North Dakota,38,2021-02-26,0.5681
North Dakota,38,2021-02-27,0.6905
North Dakota,38,2021-02-28,0.7461
North Dakota,38,2021-03-01,0.7914
North Dakota,38,2021-03-02,0.7925
North Dakota,38,2021-03-03,0.7755
North Dakota,38,2021-03-04,0.7944
North Dakota,38,2021-03-05,0.7997
North Dakota,38,2021-03-06,0.7274
North Dakota,38,2021-03-07,0.722
North Dakota,38,2021-03-08,0.7011
North Dakota,38,2021-03-09,0.731
North Dakota,38,2021-03-10,0.7419
North Dakota,38,2021-03-11,0.7537
North Dakota,38,2021-03-12,0.7934
North Dakota,38,2021-03-13,0.8355
North Dakota,38,2021-03-14,0.8306
North Dakota,38,2021-03-15,0.8565
North Dakota,38,2021-03-16,0.822
North Dakota,38,2021-03-17,0.8331
North Dakota,38,2021-03-18,0.8253
North Dakota,38,2021-03-19,0.8052
North Dakota,38,2021-03-20,0.7875
North Dakota,38,2021-03-21,0.7537
North Dakota,38,2021-03-22,0.7278
North Dakota,38,2021-03-23,0.7292
North Dakota,38,2021-03-24,0.7114
North Dakota,38,2021-03-25,0.722
North Dakota,38,2021-03-26,0.7313
North Dakota,38,2021-03-27,0.7509
North Dakota,38,2021-03-28,0.7608
North Dakota,38,2021-03-29,0.7709
North Dakota,38,2021-03-30,0.9436
North Dakota,38,2021-03-31,0.9418
North Dakota,38,2021-04-01,0.9459
North Dakota,38,2021-04-02,1.0117
North Dakota,38,2021-04-03,1.0293
North Dakota,38,2021-04-04,0.9611
North Dakota,38,2021-04-05,0.9214
North Dakota,38,2021-04-06,0.7873
North Dakota,38,2021-04-07,0.807
North Dakota,38,2021-04-08,0.8157
North Dakota,38,2021-04-09,0.7701
North Dakota,38,2021-04-10,0.7337
North Dakota,38,2021-04-11,0.7938
North Dakota,38,2021-04-12,0.852
North Dakota,38,2021-04-13,0.8136
North Dakota,38,2021-04-14,0.798
North Dakota,38,2021-04-15,0.7862
North Dakota,38,2021-04-16,0.7077
North Dakota,38,2021-04-17,0.6544
North Dakota,38,2021-04-18,0.6394
North Dakota,38,2021-04-19,0.5931
North Dakota,38,2021-04-20,0.5923
North Dakota,38,2021-04-21,0.5965
North Dakota,38,2021-04-22,0.5535
North Dakota,38,2021-04-23,0.5333
North Dakota,38,2021-04-24,0.5099
North Dakota,38,2021-04-25,0.4822
North Dakota,38,2021-04-26,0.4639
North Dakota,38,2021-04-27,0.4656
North Dakota,38,2021-04-28,0.4395
North Dakota,38,2021-04-29,0.4384
North Dakota,38,2021-04-30,0.4
North Dakota,38,2021-05-01,0.3481
North Dakota,38,2021-05-02,0.2992
North Dakota,38,2021-05-03,0.2802
North Dakota,38,2021-05-04,0.2841
North Dakota,38,2021-05-05,0.2841
North Dakota,38,2021-05-06,0.2555
North Dakota,38,2021-05-07,0.251
North Dakota,38,2021-05-08,0.2648
North Dakota,38,2021-05-09,0.2722
North Dakota,38,2021-05-10,0.2812
Northern Mariana Islands,69,2021-01-13,0.7366
Northern Mariana Islands,69,2021-01-14,0.77
Northern Mariana Islands,69,2021-01-15,0.6962
Northern Mariana Islands,69,2021-01-16,0.6821
Northern Mariana Islands,69,2021-01-17,0.6751
Northern Mariana Islands,69,2021-01-18,0.6698
Northern Mariana Islands,69,2021-01-19,0.6663
Northern Mariana Islands,69,2021-01-20,0.6663
Northern Mariana Islands,69,2021-01-21,0.6804
Northern Mariana Islands,69,2021-01-22,0.7067
Northern Mariana Islands,69,2021-01-23,0.6944
Northern Mariana Islands,69,2021-01-24,0.6909
Northern Mariana Islands,69,2021-01-25,0.6259
Northern Mariana Islands,69,2021-01-26,0.5942
Northern Mariana Islands,69,2021-01-27,0.5608
Northern Mariana Islands,69,2021-01-28,0.487
Northern Mariana Islands,69,2021-01-29,0.4588
Northern Mariana Islands,69,2021-01-30,0.4254
Northern Mariana Islands,69,2021-01-31,0.4167
Northern Mariana Islands,69,2021-02-01,0.4149
Northern Mariana Islands,69,2021-02-02,0.4184
Northern Mariana Islands,69,2021-02-03,0.4096
Northern Mariana Islands,69,2021-02-04,0.4307
Northern Mariana Islands,69,2021-02-05,0.4483
Northern Mariana Islands,69,2021-02-06,0.494
Northern Mariana Islands,69,2021-02-07,0.4624
Northern Mariana Islands,69,2021-02-08,0.443
Northern Mariana Islands,69,2021-02-09,0.4659
Northern Mariana Islands,69,2021-02-10,0.4712
Northern Mariana Islands,69,2021-02-11,0.443
Northern Mariana Islands,69,2021-02-12,0.4114
Northern Mariana Islands,69,2021-02-13,0.4254
Northern Mariana Islands,69,2021-02-14,0.4676
Northern Mariana Islands,69,2021-02-15,0.545
Northern Mariana Islands,69,2021-02-16,0.5415
Northern Mariana Islands,69,2021-02-17,0.5555
Northern Mariana Islands,69,2021-02-18,0.5995
Northern Mariana Islands,69,2021-02-19,0.6417
Northern Mariana Islands,69,2021-02-20,0.5344
Northern Mariana Islands,69,2021-02-21,0.545
Northern Mariana Islands,69,2021-02-22,0.5028
Northern Mariana Islands,69,2021-02-23,0.4922
Northern Mariana Islands,69,2021-02-24,0.5854
Northern Mariana Islands,69,2021-02-25,0.5925
Northern Mariana Islands,69,2021-02-26,0.5766
Northern Mariana Islands,69,2021-02-27,0.6522
Northern Mariana Islands,69,2021-02-28,0.6136
Northern Mariana Islands,69,2021-03-01,0.6259
Northern Mariana Islands,69,2021-03-02,0.6311
Northern Mariana Islands,69,2021-03-03,0.5397
Northern Mariana Islands,69,2021-03-04,0.5292
Northern Mariana Islands,69,2021-03-05,0.5239
Northern Mariana Islands,69,2021-03-06,0.5503
Northern Mariana Islands,69,2021-03-07,0.5098
Northern Mariana Islands,69,2021-03-08,0.4553
Northern Mariana Islands,69,2021-03-09,0.4553
Northern Mariana Islands,69,2021-03-10,0.4518
Northern Mariana Islands,69,2021-03-11,0.4377
Northern Mariana Islands,69,2021-03-12,0.436
Northern Mariana Islands,69,2021-03-13,0.4325
Northern Mariana Islands,69,2021-03-14,0.436
Northern Mariana Islands,69,2021-03-15,0.436
Northern Mariana Islands,69,2021-03-16,0.4764
Northern Mariana Islands,69,2021-03-17,0.4799
Northern Mariana Islands,69,2021-03-18,0.4887
Northern Mariana Islands,69,2021-03-19,0.5186
Northern Mariana Islands,69,2021-03-20,0.545
Northern Mariana Islands,69,2021-03-21,0.668
Northern Mariana Islands,69,2021-03-22,0.6927
Northern Mariana Islands,69,2021-03-23,0.654
Northern Mariana Islands,69,2021-03-24,0.6716
Northern Mariana Islands,69,2021-03-25,0.6909
Northern Mariana Islands,69,2021-03-26,0.6909
Northern Mariana Islands,69,2021-03-27,0.6997
Northern Mariana Islands,69,2021-03-28,0.6663
Northern Mariana Islands,69,2021-03-29,0.7261
Northern Mariana Islands,69,2021-03-30,0.7436
Northern Mariana Islands,69,2021-03-31,0.7436
Northern Mariana Islands,69,2021-04-01,0.7296
Northern Mariana Islands,69,2021-04-02,0.6206
Northern Mariana Islands,69,2021-04-03,0.6153
Northern Mariana Islands,69,2021-04-04,0.5907
Northern Mariana Islands,69,2021-04-05,0.5046
Northern Mariana Islands,69,2021-04-06,0.5309
Northern Mariana Islands,69,2021-04-07,0.5467
Northern Mariana Islands,69,2021-04-08,0.5819
Northern Mariana Islands,69,2021-04-09,0.6874
Northern Mariana Islands,69,2021-04-10,0.7015
Northern Mariana Islands,69,2021-04-11,0.777
Northern Mariana Islands,69,2021-04-12,0.777
Northern Mariana Islands,69,2021-04-13,0.7665
Northern Mariana Islands,69,2021-04-14,0.7647
Northern Mariana Islands,69,2021-04-15,0.77
Northern Mariana Islands,69,2021-04-16,0.77
Northern Mariana Islands,69,2021-04-17,0.7806
Northern Mariana Islands,69,2021-04-18,0.7964
Northern Mariana Islands,69,2021-04-19,0.821
Northern Mariana Islands,69,2021-04-20,0.8087
Northern Mariana Islands,69,2021-04-21,0.7718
Northern Mariana Islands,69,2021-04-22,0.7384
Northern Mariana Islands,69,2021-04-23,0.712
Northern Mariana Islands,69,2021-04-24,0.6698
Northern Mariana Islands,69,2021-04-25,0.5714
Northern Mariana Islands,69,2021-04-26,0.5837
Northern Mariana Islands,69,2021-04-27,0.5925
Northern Mariana Islands,69,2021-04-28,0.61
Northern Mariana Islands,69,2021-04-29,0.6241
Northern Mariana Islands,69,2021-04-30,0.6364
Northern Mariana Islands,69,2021-05-01,0.6083
Northern Mariana Islands,69,2021-05-02,0.6294
Northern Mariana Islands,69,2021-05-03,0.5925
Northern Mariana Islands,69,2021-05-04,0.5925
Northern Mariana Islands,69,2021-05-05,0.5889
Northern Mariana Islands,69,2021-05-06,0.5819
Northern Mariana Islands,69,2021-05-07,0.5678
Northern Mariana Islands,69,2021-05-08,0.5854
Northern Mariana Islands,69,2021-05-09,0.5573
Northern Mariana Islands,69,2021-05-10,0.5573
Ohio,39,2021-01-13,0.1491
Ohio,39,2021-01-14,0.1563
Ohio,39,2021-01-15,0.1812
Ohio,39,2021-01-16,0.1876
Ohio,39,2021-01-17,0.1914
Ohio,39,2021-01-18,0.194
Ohio,39,2021-01-19,0.1958
Ohio,39,2021-01-20,0.1933
Ohio,39,2021-01-21,0.1699
Ohio,39,2021-01-22,0.2079
Ohio,39,2021-01-23,0.2387
Ohio,39,2021-01-24,0.273
Ohio,39,2021-01-25,0.2905
Ohio,39,2021-01-26,0.2884
Ohio,39,2021-01-27,0.3163
Ohio,39,2021-01-28,0.3696
Ohio,39,2021-01-29,0.3637
Ohio,39,2021-01-30,0.3863
Ohio,39,2021-01-31,0.3751
Ohio,39,2021-02-01,0.3899
Ohio,39,2021-02-02,0.412
Ohio,39,2021-02-03,0.4145
Ohio,39,2021-02-04,0.4133
Ohio,39,2021-02-05,0.4084
Ohio,39,2021-02-06,0.4051
Ohio,39,2021-02-07,0.4155
Ohio,39,2021-02-08,0.4176
Ohio,39,2021-02-09,0.4016
Ohio,39,2021-02-10,0.3924
Ohio,39,2021-02-11,0.4046
Ohio,39,2021-02-12,0.4439
Ohio,39,2021-02-13,0.453
Ohio,39,2021-02-14,0.4864
Ohio,39,2021-02-15,0.4853
Ohio,39,2021-02-16,0.5148
Ohio,39,2021-02-17,0.5118
Ohio,39,2021-02-18,0.4916
Ohio,39,2021-02-19,0.5613
Ohio,39,2021-02-20,0.5547
Ohio,39,2021-02-21,0.5485
Ohio,39,2021-02-22,0.5538
Ohio,39,2021-02-23,0.5301
Ohio,39,2021-02-24,0.5658
Ohio,39,2021-02-25,0.599
Ohio,39,2021-02-26,0.5053
Ohio,39,2021-02-27,0.5315
Ohio,39,2021-02-28,0.5611
Ohio,39,2021-03-01,0.5674
Ohio,39,2021-03-02,0.6043
Ohio,39,2021-03-03,0.6134
Ohio,39,2021-03-04,0.6097
Ohio,39,2021-03-05,0.6171
Ohio,39,2021-03-06,0.6421
Ohio,39,2021-03-07,0.6495
Ohio,39,2021-03-08,0.6635
Ohio,39,2021-03-09,0.6508
Ohio,39,2021-03-10,0.6434
Ohio,39,2021-03-11,0.6607
Ohio,39,2021-03-12,0.7039
Ohio,39,2021-03-13,0.7297
Ohio,39,2021-03-14,0.7343
Ohio,39,2021-03-15,0.7523
Ohio,39,2021-03-16,0.7421
Ohio,39,2021-03-17,0.7479
Ohio,39,2021-03-18,0.7669
Ohio,39,2021-03-19,0.7705
Ohio,39,2021-03-20,0.7526
Ohio,39,2021-03-21,0.7728
Ohio,39,2021-03-22,0.7671
Ohio,39,2021-03-23,0.7783
Ohio,39,2021-03-24,0.7989
Ohio,39,2021-03-25,0.8076
Ohio,39,2021-03-26,0.8325
Ohio,39,2021-03-27,0.8629
Ohio,39,2021-03-28,0.868
Ohio,39,2021-03-29,0.8813
Ohio,39,2021-03-30,0.8792
Ohio,39,2021-03-31,0.8719
Ohio,39,2021-04-01,0.8815
Ohio,39,2021-04-02,0.8874
Ohio,39,2021-04-03,0.9088
Ohio,39,2021-04-04,0.9119
Ohio,39,2021-04-05,0.8961
Ohio,39,2021-04-06,0.8854
Ohio,39,2021-04-07,0.896
Ohio,39,2021-04-08,0.9254
Ohio,39,2021-04-09,0.9491
Ohio,39,2021-04-10,0.9403
Ohio,39,2021-04-11,0.7819
Ohio,39,2021-04-12,0.9929
Ohio,39,2021-04-13,0.9915
Ohio,39,2021-04-14,1.0006
Ohio,39,2021-04-15,0.9794
Ohio,39,2021-04-16,0.9435
Ohio,39,2021-04-17,0.9382
Ohio,39,2021-04-18,1.0745
Ohio,39,2021-04-19,0.8599
Ohio,39,2021-04-20,0.8729
Ohio,39,2021-04-21,0.867
Ohio,39,2021-04-22,0.8497
Ohio,39,2021-04-23,0.8542
Ohio,39,2021-04-24,0.8159
Ohio,39,2021-04-25,0.8104
Ohio,39,2021-04-26,0.8004
Ohio,39,2021-04-27,0.7956
Ohio,39,2021-04-28,0.7669
Ohio,39,2021-04-29,0.7351
Ohio,39,2021-04-30,0.7174
Ohio,39,2021-05-01,0.6933
Ohio,39,2021-05-02,0.6446
Ohio,39,2021-05-03,0.5999
Ohio,39,2021-05-04,0.5591
Ohio,39,2021-05-05,0.5358
Ohio,39,2021-05-06,0.5305
Ohio,39,2021-05-07,0.5066
Ohio,39,2021-05-08,0.4792
Ohio,39,2021-05-09,0.4886
Ohio,39,2021-05-10,0.5008
Oklahoma,40,2021-01-13,0.368
Oklahoma,40,2021-01-14,0.3718
Oklahoma,40,2021-01-15,0.3839
Oklahoma,40,2021-01-16,0.349
Oklahoma,40,2021-01-17,0.3281
Oklahoma,40,2021-01-18,0.3141
Oklahoma,40,2021-01-19,0.3042
Oklahoma,40,2021-01-20,0.2862
Oklahoma,40,2021-01-21,0.2894
Oklahoma,40,2021-01-22,0.3036
Oklahoma,40,2021-01-23,0.3312
Oklahoma,40,2021-01-24,0.3612
Oklahoma,40,2021-01-25,0.3398
Oklahoma,40,2021-01-26,0.3133
Oklahoma,40,2021-01-27,0.3374
Oklahoma,40,2021-01-28,0.3459
Oklahoma,40,2021-01-29,0.3581
Oklahoma,40,2021-01-30,0.3809
Oklahoma,40,2021-01-31,0.4158
Oklahoma,40,2021-02-01,0.4225
Oklahoma,40,2021-02-02,0.4217
Oklahoma,40,2021-02-03,0.4235
Oklahoma,40,2021-02-04,0.4373
Oklahoma,40,2021-02-05,0.4477
Oklahoma,40,2021-02-06,0.4728
Oklahoma,40,2021-02-07,0.4901
Oklahoma,40,2021-02-08,0.5144
Oklahoma,40,2021-02-09,0.5146
Oklahoma,40,2021-02-10,0.5198
Oklahoma,40,2021-02-11,0.5198
Oklahoma,40,2021-02-12,0.4681
Oklahoma,40,2021-02-13,0.4317
Oklahoma,40,2021-02-14,0.3921
Oklahoma,40,2021-02-15,0.3698
Oklahoma,40,2021-02-16,0.3842
Oklahoma,40,2021-02-17,0.325
Oklahoma,40,2021-02-18,0.2602
Oklahoma,40,2021-02-19,0.6252
Oklahoma,40,2021-02-20,0.614
Oklahoma,40,2021-02-21,0.6629
Oklahoma,40,2021-02-22,0.7319
Oklahoma,40,2021-02-23,0.7653
Oklahoma,40,2021-02-24,0.8629
Oklahoma,40,2021-02-25,0.9642
Oklahoma,40,2021-02-26,0.6952
Oklahoma,40,2021-02-27,0.7801
Oklahoma,40,2021-02-28,0.8282
Oklahoma,40,2021-03-01,0.8225
Oklahoma,40,2021-03-02,0.7873
Oklahoma,40,2021-03-03,0.7667
Oklahoma,40,2021-03-04,0.7722
Oklahoma,40,2021-03-05,0.7472
Oklahoma,40,2021-03-06,0.719
Oklahoma,40,2021-03-07,0.6609
Oklahoma,40,2021-03-08,0.6556
Oklahoma,40,2021-03-09,0.6593
Oklahoma,40,2021-03-10,0.6751
Oklahoma,40,2021-03-11,0.6625
Oklahoma,40,2021-03-12,0.6688
Oklahoma,40,2021-03-13,0.6835
Oklahoma,40,2021-03-14,0.6743
Oklahoma,40,2021-03-15,0.6594
Oklahoma,40,2021-03-16,0.6539
Oklahoma,40,2021-03-17,0.6671
Oklahoma,40,2021-03-18,0.6742
Oklahoma,40,2021-03-19,0.6743
Oklahoma,40,2021-03-20,0.6526
Oklahoma,40,2021-03-21,0.6767
Oklahoma,40,2021-03-22,0.6905
Oklahoma,40,2021-03-23,0.7016
Oklahoma,40,2021-03-24,0.7146
Oklahoma,40,2021-03-25,0.7292
Oklahoma,40,2021-03-26,0.7412
Oklahoma,40,2021-03-27,0.7632
Oklahoma,40,2021-03-28,0.7833
Oklahoma,40,2021-03-29,0.7706
Oklahoma,40,2021-03-30,0.7683
Oklahoma,40,2021-03-31,0.7676
Oklahoma,40,2021-04-01,0.7993
Oklahoma,40,2021-04-02,0.8333
Oklahoma,40,2021-04-03,0.8726
Oklahoma,40,2021-04-04,0.8582
Oklahoma,40,2021-04-05,0.8475
Oklahoma,40,2021-04-06,0.8422
Oklahoma,40,2021-04-07,0.8435
Oklahoma,40,2021-04-08,0.8067
Oklahoma,40,2021-04-09,0.7737
Oklahoma,40,2021-04-10,0.7384
Oklahoma,40,2021-04-11,0.7403
Oklahoma,40,2021-04-12,0.7485
Oklahoma,40,2021-04-13,0.79
Oklahoma,40,2021-04-14,0.696
Oklahoma,40,2021-04-15,0.6754
Oklahoma,40,2021-04-16,0.6504
Oklahoma,40,2021-04-17,0.6158
Oklahoma,40,2021-04-18,0.587
Oklahoma,40,2021-04-19,0.6146
Oklahoma,40,2021-04-20,0.5732
Oklahoma,40,2021-04-21,0.6102
Oklahoma,40,2021-04-22,0.5796
Oklahoma,40,2021-04-23,0.5393
Oklahoma,40,2021-04-24,0.5356
Oklahoma,40,2021-04-25,0.5108
Oklahoma,40,2021-04-26,0.4588
Oklahoma,40,2021-04-27,0.4568
Oklahoma,40,2021-04-28,0.4484
Oklahoma,40,2021-04-29,0.4357
Oklahoma,40,2021-04-30,0.4198
Oklahoma,40,2021-05-01,0.3849
Oklahoma,40,2021-05-02,0.3587
Oklahoma,40,2021-05-03,0.3379
Oklahoma,40,2021-05-04,0.327
Oklahoma,40,2021-05-05,0.314
Oklahoma,40,2021-05-06,0.302
Oklahoma,40,2021-05-07,0.2942
Oklahoma,40,2021-05-08,0.2703
Oklahoma,40,2021-05-09,0.2557
Oklahoma,40,2021-05-10,0.2576
Oregon,41,2021-01-13,0.2481
Oregon,41,2021-01-14,0.2986
Oregon,41,2021-01-15,0.3283
Oregon,41,2021-01-16,0.3511
Oregon,41,2021-01-17,0.3648
Oregon,41,2021-01-18,0.3739
Oregon,41,2021-01-19,0.3804
Oregon,41,2021-01-20,0.345
Oregon,41,2021-01-21,0.2951
Oregon,41,2021-01-22,0.3643
Oregon,41,2021-01-23,0.3611
Oregon,41,2021-01-24,0.3536
Oregon,41,2021-01-25,0.3436
Oregon,41,2021-01-26,0.3087
Oregon,41,2021-01-27,0.3677
Oregon,41,2021-01-28,0.4181
Oregon,41,2021-01-29,0.358
Oregon,41,2021-01-30,0.3791
Oregon,41,2021-01-31,0.4131
Oregon,41,2021-02-01,0.4164
Oregon,41,2021-02-02,0.4411
Oregon,41,2021-02-03,0.4362
Oregon,41,2021-02-04,0.4457
Oregon,41,2021-02-05,0.4327
Oregon,41,2021-02-06,0.4318
Oregon,41,2021-02-07,0.4229
Oregon,41,2021-02-08,0.4431
Oregon,41,2021-02-09,0.4552
Oregon,41,2021-02-10,0.4565
Oregon,41,2021-02-11,0.3965
Oregon,41,2021-02-12,0.3451
Oregon,41,2021-02-13,0.4778
Oregon,41,2021-02-14,0.4694
Oregon,41,2021-02-15,0.4194
Oregon,41,2021-02-16,0.3811
Oregon,41,2021-02-17,0.3514
Oregon,41,2021-02-18,0.4049
Oregon,41,2021-02-19,0.6049
Oregon,41,2021-02-20,0.4872
Oregon,41,2021-02-21,0.5094
Oregon,41,2021-02-22,0.5621
Oregon,41,2021-02-23,0.6088
Oregon,41,2021-02-24,0.5859
Oregon,41,2021-02-25,0.6129
Oregon,41,2021-02-26,0.5427
Oregon,41,2021-02-27,0.5619
Oregon,41,2021-02-28,0.5849
Oregon,41,2021-03-01,0.6091
Oregon,41,2021-03-02,0.5873
Oregon,41,2021-03-03,0.6243
Oregon,41,2021-03-04,0.6216
Oregon,41,2021-03-05,0.5762
Oregon,41,2021-03-06,0.6002
Oregon,41,2021-03-07,0.6044
Oregon,41,2021-03-08,0.5949
Oregon,41,2021-03-09,0.622
Oregon,41,2021-03-10,0.6394
Oregon,41,2021-03-11,0.5648
Oregon,41,2021-03-12,0.5884
Oregon,41,2021-03-13,0.6645
Oregon,41,2021-03-14,0.6558
Oregon,41,2021-03-15,0.6372
Oregon,41,2021-03-16,0.6446
Oregon,41,2021-03-17,0.5937
Oregon,41,2021-03-18,0.6547
Oregon,41,2021-03-19,0.7172
Oregon,41,2021-03-20,0.6433
Oregon,41,2021-03-21,0.6588
Oregon,41,2021-03-22,0.666
Oregon,41,2021-03-23,0.659
Oregon,41,2021-03-24,0.7201
Oregon,41,2021-03-25,0.7586
Oregon,41,2021-03-26,0.7157
Oregon,41,2021-03-27,0.7234
Oregon,41,2021-03-28,0.7178
Oregon,41,2021-03-29,0.7388
Oregon,41,2021-03-30,0.727
Oregon,41,2021-03-31,0.7702
Oregon,41,2021-04-01,0.8013
Oregon,41,2021-04-02,0.8346
Oregon,41,2021-04-03,0.8499
Oregon,41,2021-04-04,0.8843
Oregon,41,2021-04-05,0.8946
Oregon,41,2021-04-06,0.907
Oregon,41,2021-04-07,0.9121
Oregon,41,2021-04-08,0.9037
Oregon,41,2021-04-09,0.9172
Oregon,41,2021-04-10,0.9408
Oregon,41,2021-04-11,0.975
Oregon,41,2021-04-12,0.9805
Oregon,41,2021-04-13,0.9994
Oregon,41,2021-04-14,0.9891
Oregon,41,2021-04-15,1.0002
Oregon,41,2021-04-16,0.9809
Oregon,41,2021-04-17,0.9599
Oregon,41,2021-04-18,0.9265
Oregon,41,2021-04-19,0.9213
Oregon,41,2021-04-20,0.9126
Oregon,41,2021-04-21,0.8982
Oregon,41,2021-04-22,0.7644
Oregon,41,2021-04-23,0.9101
Oregon,41,2021-04-24,0.9157
Oregon,41,2021-04-25,0.9452
Oregon,41,2021-04-26,0.9493
Oregon,41,2021-04-27,0.9569
Oregon,41,2021-04-28,0.964
Oregon,41,2021-04-29,1.1032
Oregon,41,2021-04-30,0.9375
Oregon,41,2021-05-01,0.7705
Oregon,41,2021-05-02,0.8909
Oregon,41,2021-05-03,0.852
Oregon,41,2021-05-04,0.8207
Oregon,41,2021-05-05,0.8209
Oregon,41,2021-05-06,0.7863
Oregon,41,2021-05-07,0.7754
Oregon,41,2021-05-08,0.9606
Oregon,41,2021-05-09,0.8725
Oregon,41,2021-05-10,0.924
Pennsylvania,42,2021-01-13,0.2968
Pennsylvania,42,2021-01-14,0.2674
Pennsylvania,42,2021-01-15,0.2765
Pennsylvania,42,2021-01-16,0.2544
Pennsylvania,42,2021-01-17,0.2411
Pennsylvania,42,2021-01-18,0.2323
Pennsylvania,42,2021-01-19,0.2259
Pennsylvania,42,2021-01-20,0.2106
Pennsylvania,42,2021-01-21,0.2176
Pennsylvania,42,2021-01-22,0.2285
Pennsylvania,42,2021-01-23,0.2496
Pennsylvania,42,2021-01-24,0.2771
Pennsylvania,42,2021-01-25,0.2862
Pennsylvania,42,2021-01-26,0.2856
Pennsylvania,42,2021-01-27,0.3162
Pennsylvania,42,2021-01-28,0.28
Pennsylvania,42,2021-01-29,0.3569
Pennsylvania,42,2021-01-30,0.3756
Pennsylvania,42,2021-01-31,0.3834
Pennsylvania,42,2021-02-01,0.3988
Pennsylvania,42,2021-02-02,0.3968
Pennsylvania,42,2021-02-03,0.3416
Pennsylvania,42,2021-02-04,0.4044
Pennsylvania,42,2021-02-05,0.3334
Pennsylvania,42,2021-02-06,0.3415
Pennsylvania,42,2021-02-07,0.3567
Pennsylvania,42,2021-02-08,0.3428
Pennsylvania,42,2021-02-09,0.3596
